49.43333333333333,7.620555555555556,141750000.0,16000.0,EUR 194011
49.4575,7.5905555555555555,141800000.0,8100.0,EUR 024321
49.3975,7.595277777777778,141850000.0,8100.0,EUR 024402
49.4575,7.5905555555555555,141950000.0,8100.0,EUR 024322
49.4575,7.5905555555555555,142225000.0,8100.0,EUR 024323
49.4575,7.5905555555555555,142375000.0,8100.0,EUR 024324
49.43055555555555,7.7250000000000005,142400000.0,16000.0,EUR 944121
49.44083333333333,7.601944444444444,142475000.0,16000.0,EUR 164129
49.3975,7.595277777777778,142537500.0,8100.0,EUR 024373
49.43333333333333,7.620555555555556,142625000.0,16000.0,EUR 194012
49.4575,7.5905555555555555,142725000.0,8100.0,EUR 024326
49.3975,7.595277777777778,142912500.0,8100.0,EUR 024404
49.4575,7.5905555555555555,142925000.0,8100.0,EUR 024327
49.3975,7.595277777777778,143225000.0,8100.0,EUR 024405
49.4575,7.5905555555555555,143250000.0,8100.0,EUR 024328
49.40694444444444,7.609166666666666,143475000.0,6000.0,EUR 164095
49.4575,7.5905555555555555,143525000.0,8100.0,EUR 024329
49.42805555555555,7.701944444444445,143525000.0,11020.0,EUR 164167
49.42944444444444,7.697222222222223,143675000.0,6000.0,EUR 874354
49.4575,7.5905555555555555,143850000.0,8100.0,EUR 024330
49.416666666666664,7.566666666666666,143850000.0,16000.0,EUR 748922
49.4575,7.5905555555555555,143950000.0,8100.0,EUR 024331
49.44083333333333,7.601944444444444,146025000.0,11000.0,EUR 074072
49.44888888888889,7.603055555555555,246825000.0,6000.0,EUR 204425
49.40694444444444,7.609166666666666,249775000.0,6000.0,EUR 164093
49.40694444444444,7.609166666666666,250750000.0,6000.0,EUR 164089
49.44888888888889,7.603055555555555,257800000.0,6000.0,EUR 114086
49.43333333333333,7.620555555555556,263200000.0,16000.0,EUR 184428
49.405,7.538055555555555,264475000.00000003,6000.0,EUR 060248
49.40694444444444,7.609166666666666,277425000.0,6000.0,EUR 164115
49.40222222222222,7.5586111111111105,281575000.0,6000.0,EUR 205018
49.44888888888889,7.603055555555555,281625000.0,6000.0,EUR 204427
49.40694444444444,7.609166666666666,283350000.0,6000.0,EUR 164090
49.44888888888889,7.603055555555555,284675000.0,6000.0,EUR 204421
49.44166666666666,7.586111111111111,292450000.0,5600.0,EUR 204428
49.44888888888889,7.603055555555555,300650000.0,6000.0,EUR 204435
49.44888888888889,7.603055555555555,301100000.0,6000.0,EUR 204420
49.430277777777775,7.6875,301500000.0,11000.0,EUR 174123
49.430277777777775,7.6875,302000000.0,11000.0,EUR 174124
49.45,7.590833333333333,303875000.0,13030.0,EUR 074031
49.40694444444444,7.609166666666666,315725000.0,6000.0,EUR 164091
49.40694444444444,7.609166666666666,317125000.0,6000.0,EUR 164096
49.43194444444444,7.583333333333333,329150000.0,9000.0,EUR 054313
49.434999999999995,7.618333333333334,329600000.0,9000.0,EUR 054316
49.43861111111111,7.612222222222222,330050000.0,9000.0,EUR 054310
49.43722222222222,7.58,332900000.0,9000.0,EUR 054307
49.44888888888889,7.603055555555555,338800000.0,5600.0,EUR 204422
49.40694444444444,7.609166666666666,341700000.0,6000.0,EUR 164116
49.44888888888889,7.603055555555555,356850000.0,6000.0,EUR 204416
49.40694444444444,7.609166666666666,356900000.0,6000.0,EUR 164117
49.44888888888889,7.603055555555555,360550000.0,6000.0,EUR 054133
49.40694444444444,7.609166666666666,371600000.0,6000.0,EUR 164118
49.44888888888889,7.603055555555555,372675000.0,6000.0,EUR 054366
49.40694444444444,7.609166666666666,373400000.0,6000.0,EUR 164119
49.448611111111106,7.602777777777778,374375000.0,6000.0,EUR 204403
49.44888888888889,7.603055555555555,376050000.0,6000.0,EUR 204424
49.43666666666666,7.6002777777777775,376750000.0,6000.0,EUR 204429
49.44888888888889,7.603055555555555,386750000.0,6000.0,EUR 054357
49.40694444444444,7.609166666666666,389050000.0,6000.0,EUR 164092
49.44888888888889,7.603055555555555,396875000.0,6000.0,EUR 054359
49.43666666666666,7.6,397400000.0,6000.0,EUR 204414
49.44166666666666,7.586111111111111,399475000.0,6000.0,EUR 054135
49.44083333333333,7.601944444444444,405900000.0,10000.0,EUR 044853
49.4375,7.601111111111111,433920000.0,70000.0,EUR 004408
49.45472222222222,7.590833333333333,447937500.0,8600.0,EUR 134033
49.42805555555555,7.701944444444445,450000000.0,11020.0,EUR 164163
49.43333333333333,7.6,455970000.0,16000.0,EUR 124091
49.44166666666666,7.6402777777777775,456250000.0,14000.0,EUR 004327
49.43666666666666,7.6,456250000.0,16000.0,EUR 014349
49.44166666666666,7.6402777777777775,456410000.0,14000.0,EUR 004328
49.44166666666666,7.6402777777777775,456430000.0,14000.0,EUR 004329
49.44166666666666,7.6402777777777775,466410000.0,14000.0,EUR 004330
49.4475,7.605833333333333,722000000.0,25000.0,EUR 114063
49.4475,7.605833333333333,725000000.0,25000.0,EUR 114064
49.4475,7.605833333333333,740000000.0,25000.0,EUR 114065
49.44888888888889,7.603055555555555,800100000.0,200000.0,EUR 034802
49.44888888888889,7.603055555555555,800500000.0,200000.0,EUR 034803
49.44888888888889,7.603055555555555,801300000.0,200000.0,EUR 034804
49.44888888888889,7.603055555555555,801600000.0,200000.0,EUR 034805
49.44888888888889,7.603055555555555,802500000.0,200000.0,EUR 034806
49.44888888888889,7.603055555555555,802550000.0,200000.0,EUR 034807
49.44888888888889,7.603055555555555,803300000.0,200000.0,EUR 034808
49.44888888888889,7.603055555555555,803500000.0,200000.0,EUR 034809
49.44888888888889,7.603055555555555,803700000.0,200000.0,EUR 034810
49.44888888888889,7.603055555555555,804500000.0,200000.0,EUR 034811
49.483333333333334,7.633333333333333,926000000.0,988000.0,EUR 037023
49.4375,7.601111111111111,926000000.0,988000.0,EUR 037024
49.483333333333334,7.633333333333333,927000000.0,988000.0,EUR 007635
49.4375,7.601111111111111,927000000.0,988000.0,EUR 007638
49.483333333333334,7.633333333333333,928000000.0,988000.0,EUR 037634
49.4375,7.601111111111111,928000000.0,988000.0,EUR 037637
49.43472222222222,7.618333333333334,1003000000.0,650000.0,EUR 054318
49.43666666666666,7.6,1030000000.0,10000000.0,EUR 044014
49.44833333333333,7.589166666666666,1030000000.0,9000000.0,EUR 144026
49.43666666666666,7.6,1030000000.0,12000000.0,EUR 174166
49.437777777777775,7.601388888888889,1123000000.0,650000.0,EUR 164140
49.437777777777775,7.601388888888889,1143000000.0,650000.0,EUR 164141
49.43472222222222,7.585555555555556,1168000000.0,600000.0,EUR 884445
49.43333333333333,7.6,1792600000.0,2050.0,EUR 100001
49.43333333333333,7.583333333333333,2203000000.0,4680000.0,EUR 184043
49.43333333333333,7.583333333333333,2213000000.0,4680000.0,EUR 184044
49.43333333333333,7.583333333333333,2287000000.0,4680000.0,EUR 184042
49.45,7.606944444444444,2405000000.0,2360000.0,EUR 974122
49.4,7.7,2412000000.0,26000000.0,EUR 017642
49.44833333333333,7.589166666666666,2730000000.0,5100000.0,EUR 104056
49.44833333333333,7.589166666666666,2785000000.0,5100000.0,EUR 104065
49.44833333333333,7.586666666666666,4830000000.0,3850000.0,EUR 184402
49.44833333333333,7.586666666666666,4930000000.0,3850000.0,EUR 184403
49.396388888888886,7.595,5520000000.0,15050000.0,EUR 154073
49.396388888888886,7.595,5540000000.0,15050000.0,EUR 154101
49.396388888888886,7.595,5580000000.0,15050000.0,EUR 154074
49.396388888888886,7.595,5620000000.0,15050000.0,EUR 154075
49.396388888888886,7.595,5680000000.0,15050000.0,EUR 164106
49.4,7.53,7901167000.0,94000.0,AR  090979
49.4,7.53,7901167000.0,94000.0,AR  130713
49.4,7.53,7901167000.0,94000.0,AR  130714
49.4,7.53,7901167000.0,94000.0,AR  170706
49.4,7.53,7901302000.0,94000.0,AR  170746
49.403888888888886,7.53,7971400000.0,1000000.0,AR  130838
49.4,7.53,7976687000.0,94000.0,AR  130715
49.4,7.53,7976687000.0,94000.0,AR  130716
49.4,7.53,8021000000.0,1790000.0,AR  170708
49.4,7.53,8023563000.0,94000.0,AR  170710
49.4,7.53,8026302000.0,94000.0,AR  170765
49.45722222222223,7.591666666666667,8046500000.0,1430000.0,AF  137401
49.45722222222223,7.591666666666667,8048600000.0,1430000.0,AF  137402
49.45722222222223,7.591666666666667,8051600000.0,3240000.0,AF  137400
49.4,7.53,8095650000.0,5440000.0,AR  160712
49.403888888888886,7.53,8127750000.0,1780000.0,AR  130813
49.4,7.53,8151167000.0,94000.0,AR  090827
49.4,7.53,8151167000.0,94000.0,AR  170711
49.4,7.53,8162200000.0,990220.0,AR  150802
49.4,7.53,8162200000.0,975400.0,AR  160715
49.43222222222222,7.611111111111111,8250400000.0,3830000.0,EUR 184097
49.4,7.53,8273562000.0,94000.0,AR  100833
49.4,7.53,8273563000.0,94000.0,AR  170707
49.4,7.53,8294200000.000001,4220000.0,AR  120735
49.4,7.53,8297600000.0,990880.0,AR  160714
49.4,7.53,8299000000.0,641000.0,AR  110885
49.4,7.53,8347200000.000001,7150000.0,AR  130761
49.43,7.58,8354291999.999999,1940000.0,AF  177689
49.4,7.53,8389400000.0,4770000.0,AR  130773
49.4,7.53,8398563000.0,94000.0,AR  170712
49.4,7.53,8398563000.0,94000.0,AR  170713
49.433055555555555,7.621388888888889,9020000000.0,160000000.0,EUR 034556
49.433055555555555,7.621388888888889,9143000000.0,160000000.0,EUR 034358
49.433055555555555,7.621388888888889,9180000000.0,160000000.0,EUR 034359
49.42444444444444,7.583888888888889,9460000000.0,1000000.0,EUR 144115
49.42444444444444,7.583888888888889,9480000000.0,1000000.0,EUR 114107
49.4375,7.601111111111111,10525000000.0,10000,EUR 007932
49.43333333333333,7.6,16936000000.0,11050000.0,EUR 164107
